OGD_ID,LOK_NR,LOK_TEXT,LOK_STATUS,LOK_ART,LOK_GEOMETRIE
LOKALISATION_319,1128,Klusplatz,1,2,POINT (8.56641702 47.36461874)
LOKALISATION_320,1887,Spechtweg,1,1,POINT (8.56995902 47.36181282)
LOKALISATION_321,1407,Mühlehaldensteig,1,1,POINT (8.57173734 47.35890069)
LOKALISATION_322,870,Hirslandersteig,1,1,POINT (8.57227731 47.35983242)
LOKALISATION_323,1638,Robert-Seidel-Hof,1,1,POINT (8.48362256 47.39120357)
LOKALISATION_324,2099,Vulkanstrasse,1,1,POINT (8.46594725 47.39809343)
LOKALISATION_325,68,Am Suteracher,1,1,POINT (8.47122973 47.38991370)
LOKALISATION_326,1353,Meientalstrasse,1,1,POINT (8.47734541 47.38632132)
LOKALISATION_327,679,Glättlistrasse,1,1,POINT (8.47484145 47.38950288)
LOKALISATION_328,1281,Loogartenstrasse,1,1,POINT (8.47388762 47.38962498)
LOKALISATION_329,1994,Sustenstrasse,1,1,POINT (8.47891685 47.38773558)
LOKALISATION_330,1073,Karstlernstrasse,1,1,POINT (8.47882689 47.39011294)
LOKALISATION_331,1897,Spirgartenstrasse,1,1,POINT (8.48386453 47.38700045)
LOKALISATION_332,1,Aargauerstrasse,1,1,POINT (8.49159879 47.39236895)
LOKALISATION_333,1649,Rosa-Bloch-Weg,0,1,POINT (8.53501732 47.41134089)
LOKALISATION_334,78,Anemonenstrasse,1,1,POINT (8.49618760 47.38047237)
LOKALISATION_335,1231,Leimbachstrasse,1,1,POINT (8.51590003 47.33089445)
LOKALISATION_336,1110,Klebestrasse,1,1,POINT (8.51368125 47.32417702)
LOKALISATION_337,977,Im Mittelleimbach,1,1,POINT (8.51458552 47.32443697)
LOKALISATION_338,1120,Klopstockstrasse,1,1,POINT (8.52563533 47.36214285)
LOKALISATION_339,1335,Marsstrasse,1,1,POINT (8.53468108 47.36131036)
LOKALISATION_340,135,Bachtobelweg,1,1,POINT (8.47097484 47.38126842)
LOKALISATION_341,725,Grünauring,1,1,POINT (8.48888625 47.39602956)
LOKALISATION_342,1871,Soldanellastrasse,1,1,POINT (8.49818579 47.38342053)
LOKALISATION_343,481,Enzianweg,1,1,POINT (8.49859533 47.38312742)
LOKALISATION_344,1872,Sommerauweg,1,1,POINT (8.57821892 47.36116351)
LOKALISATION_345,439,Eichhaldenweg,1,1,POINT (8.57731621 47.36220555)
LOKALISATION_346,2287,Otto-C.-Bänninger-Weg,1,1,POINT (8.56650964 47.36537445)
LOKALISATION_347,216,Biberlinstrasse,1,1,POINT (8.57742055 47.36666045)
LOKALISATION_348,1866,Sillerwies,1,1,POINT (8.57876557 47.35924656)
LOKALISATION_349,1017,In der Wässeri,1,1,POINT (8.48627206 47.37408138)
LOKALISATION_350,1662,Rosshalde,1,1,POINT (8.48856702 47.36932167)
LOKALISATION_351,735,Grütstrasse,1,1,POINT (8.49025896 47.37605995)
LOKALISATION_352,36,Alfred-Strebel-Weg,1,1,POINT (8.49474619 47.37129078)
LOKALISATION_353,1132,Köchlistrasse,1,1,POINT (8.52290754 47.37366628)
LOKALISATION_354,168,Bauhallengasse,1,1,POINT (8.52435883 47.37523475)
LOKALISATION_355,2168,Werdgässchen,1,1,POINT (8.52782378 47.37159068)
LOKALISATION_356,2173,Werdplatz,1,2,POINT (8.52914864 47.37230035)
LOKALISATION_357,2277,Zweierplatz,1,2,POINT (8.52782586 47.37320544)
LOKALISATION_358,367,Cramerstrasse,1,1,POINT (8.52612728 47.37346249)
LOKALISATION_359,2221,Wühre,1,1,POINT (8.54188442 47.37077342)
LOKALISATION_360,775,Hans-Behn-Eschenburg-Weg,0,1,POINT (8.53106852 47.41458433)
LOKALISATION_361,1960,Stierenriedweg,0,1,POINT (8.53669353 47.41628594)
LOKALISATION_362,2327,Obere Bläsistrasse,1,1,POINT (8.50493863 47.40389679)
LOKALISATION_363,2326,Appenzellerweg,1,1,POINT (8.50481871 47.40342802)
LOKALISATION_364,787,Hardplatz,1,2,POINT (8.51520145 47.38240812)
LOKALISATION_365,666,Giessereistrasse,1,1,POINT (8.51765750 47.38996560)
LOKALISATION_366,2080,Urselweg,1,1,POINT (8.51902205 47.37703313)
LOKALISATION_367,1954,Stephan-à-Porta-Weg,1,1,POINT (8.50764766 47.39314804)
LOKALISATION_368,1860,Sihlquai-Nordrampe,1,1,POINT (8.52408731 47.39072753)
LOKALISATION_369,1861,Sihlquai-Südrampe,1,1,POINT (8.52415112 47.39066378)
LOKALISATION_370,2052,Turbinenplatz,1,2,POINT (8.51723434 47.38974833)
LOKALISATION_371,2053,Turbinenstrasse,1,1,POINT (8.51486781 47.38724308)
LOKALISATION_372,364,Cordelia-Guggenheim-Weg,1,1,POINT (8.56084310 47.41545019)
LOKALISATION_373,822,Heidi-Abel-Weg,1,1,POINT (8.55918994 47.41520720)
LOKALISATION_374,1878,Sonnenrain,1,1,POINT (8.53966067 47.42139171)
LOKALISATION_375,529,Felsberg,1,1,POINT (8.53935496 47.42028420)
LOKALISATION_376,2160,Weisshau,1,1,POINT (8.54220104 47.41912022)
LOKALISATION_377,318,Bühleggweg,1,1,POINT (8.54873371 47.41554672)
LOKALISATION_378,321,Bühlwiesenstrasse,1,1,POINT (8.54767181 47.41649998)
LOKALISATION_379,1149,Kosakenweg,1,1,POINT (8.54946004 47.41729313)
LOKALISATION_380,2299,Schiffliwiesenweg,1,1,POINT (8.53151825 47.42576202)
LOKALISATION_381,1585,Rebhüsliweg,1,1,POINT (8.52003196 47.41103441)
LOKALISATION_382,1486,Obsthaldenstrasse,1,1,POINT (8.52017084 47.41324263)
LOKALISATION_383,482,Erchenbühlstrasse,1,1,POINT (8.51380685 47.41433357)
LOKALISATION_384,2239,Zelghalde,1,1,POINT (8.52948371 47.41440615)
LOKALISATION_385,1963,Stöckenackerstrasse,1,1,POINT (8.51052936 47.42268077)
LOKALISATION_386,833,Helen-Keller-Strasse,1,1,POINT (8.59291278 47.40094757)
LOKALISATION_387,846,Herrenbergstrasse,1,1,POINT (8.54673968 47.38491668)
LOKALISATION_388,2194,Wildbachstrasse,1,1,POINT (8.55906194 47.35419966)
LOKALISATION_389,1798,Schützengasse,1,1,POINT (8.53861698 47.37664402)
LOKALISATION_390,1055,Kanonengasse,1,1,POINT (8.53062126 47.37850621)
LOKALISATION_391,2007,Tellstrasse,1,1,POINT (8.52937491 47.37917892)
LOKALISATION_392,1275,Lintheschergasse,1,1,POINT (8.53808787 47.37498731)
LOKALISATION_393,2402,Paul-Pflüger-Strasse,1,1,POINT (8.47757622 47.40022763)
LOKALISATION_394,1321,Manesseplatz,1,2,POINT (8.52161355 47.36539688)
LOKALISATION_395,1318,Malzstrasse,1,1,POINT (8.52033923 47.36578288)
LOKALISATION_396,2415,Elsa-Cavelti-Weg,0,1,POINT (8.53124101 47.41788688)
LOKALISATION_397,2416,Paul-Burkhard-Strasse,0,1,POINT (8.53381196 47.41946351)
LOKALISATION_398,2418,Rolf-Liebermann-Weg,0,1,POINT (8.53455981 47.41837559)
LOKALISATION_399,2419,Piccoloweg,1,1,POINT (8.53312936 47.41688078)
LOKALISATION_400,2435,Auwiesenweg,1,1,POINT (8.57301531 47.41662727)
LOKALISATION_401,1986,Stüssistrasse,1,1,POINT (8.54202652 47.39094854)
LOKALISATION_402,1584,Rebhügelstrasse,1,1,POINT (8.51777442 47.36490822)
LOKALISATION_403,2520,A3W,1,1,POINT (8.51922722 47.34567618)
LOKALISATION_404,2519,A3,1,1,POINT (8.51912392 47.34395352)
LOKALISATION_405,2430,Hardaupark,1,2,POINT (8.50936804 47.37953204)
LOKALISATION_406,2431,Anny-Klawa-Platz,1,2,POINT (8.51663575 47.37696406)
LOKALISATION_407,2432,Brupbacherplatz,1,2,POINT (8.51716363 47.37467032)
LOKALISATION_408,2437,Wolframplatz,1,2,POINT (8.52188051 47.36205884)
LOKALISATION_409,2462,Hermine-Raths-Garten,1,2,POINT (8.50837316 47.40742891)
LOKALISATION_410,2463,Ernst-Laur-Hof,1,2,POINT (8.50865043 47.40655279)
LOKALISATION_411,662,Gfellstrasse,1,1,POINT (8.51798306 47.34999640)
LOKALISATION_412,653,Gerhardstrasse,1,1,POINT (8.52333435 47.37053785)
LOKALISATION_413,874,Hirzenbachstrasse,1,1,POINT (8.58875113 47.40260770)
LOKALISATION_414,722,Grosswiesenstrasse,1,1,POINT (8.58438793 47.40343026)
LOKALISATION_415,1846,Sieberstrasse,1,1,POINT (8.51044091 47.36503137)
LOKALISATION_416,773,Hanfrose,1,1,POINT (8.50955749 47.36710411)
LOKALISATION_417,886,Höfliweg,1,1,POINT (8.51011057 47.36834649)
LOKALISATION_418,1624,Riedmattstrasse,1,1,POINT (8.51156777 47.36923022)
LOKALISATION_419,280,Brüderhofweg,1,1,POINT (8.53850926 47.40075392)
LOKALISATION_420,181,Beckhammer,1,1,POINT (8.54096536 47.40220190)
LOKALISATION_421,1205,Langfurren,1,1,POINT (8.54265438 47.40172231)
LOKALISATION_422,2104,Wagnergasse,1,1,POINT (8.55308132 47.36419209)
LOKALISATION_423,1508,Ottenweg,1,1,POINT (8.55381370 47.36356995)
LOKALISATION_424,1118,Kleinstrasse,1,1,POINT (8.55346262 47.36369948)
LOKALISATION_425,859,Himmeristrasse,1,1,POINT (8.53685689 47.41907678)
LOKALISATION_426,1807,Schwandenwiesen,1,1,POINT (8.53604279 47.42434369)
LOKALISATION_427,939,Hürstholzstrasse,1,1,POINT (8.52644375 47.41632305)
LOKALISATION_428,940,Hürstringstrasse,1,1,POINT (8.52671480 47.41530230)
LOKALISATION_429,1805,Schwandenacker,1,1,POINT (8.53537396 47.42501009)
LOKALISATION_430,1619,Riedenholzstrasse,1,1,POINT (8.53480605 47.42674296)
LOKALISATION_431,461,Elisabethenstrasse,1,1,POINT (8.52207075 47.37336255)
LOKALISATION_432,525,Feldstrasse,1,1,POINT (8.52108994 47.37584736)
LOKALISATION_433,2166,Wengistrasse,1,1,POINT (8.52154477 47.37556671)
LOKALISATION_434,87,Anwandstrasse,1,1,POINT (8.52257708 47.37683344)
LOKALISATION_435,1785,Schreinerstrasse,1,1,POINT (8.52270078 47.37651072)
LOKALISATION_436,1075,Kasernenstrasse,1,1,POINT (8.53597875 47.37760055)
LOKALISATION_437,677,Glasmalergasse,1,1,POINT (8.53012889 47.37444786)
LOKALISATION_438,1373,Militärbrücke,1,1,POINT (8.53376795 47.37514846)
LOKALISATION_439,1600,Reishauerstrasse,1,1,POINT (8.53372237 47.38236317)
LOKALISATION_440,1348,Mattensteg,1,1,POINT (8.53842073 47.38198410)
LOKALISATION_441,174,Baumgasse,1,1,POINT (8.53560258 47.38218215)
LOKALISATION_442,2195,Wildenstrasse,1,1,POINT (8.48937062 47.40738557)
LOKALISATION_443,2192,Wieslergasse,1,1,POINT (8.49597035 47.40279163)
LOKALISATION_444,192,Benedikt-Fontana-Weg,1,1,POINT (8.49593539 47.40698997)
LOKALISATION_445,970,Im Hummel,1,1,POINT (8.52262453 47.34288515)
LOKALISATION_446,516,Farenweg,1,1,POINT (8.52652540 47.33982309)
LOKALISATION_447,2088,Verenastrasse,1,1,POINT (8.52577485 47.33977320)
LOKALISATION_448,2101,Wachtelstrasse,1,1,POINT (8.52668239 47.34288521)
LOKALISATION_449,55,Am Bach,1,1,POINT (8.50609366 47.42474564)
LOKALISATION_450,1964,Stöckengasse,1,1,POINT (8.50837747 47.42207037)
LOKALISATION_451,986,Im St. Blasienhof,1,1,POINT (8.50709278 47.42609592)
LOKALISATION_452,1534,Pfarrweg,1,1,POINT (8.50708591 47.42681919)
LOKALISATION_453,2009,Teufwiesenstrasse,1,1,POINT (8.51092494 47.42571408)
LOKALISATION_454,126,Bächlerstrasse,1,1,POINT (8.50217041 47.41950020)
LOKALISATION_455,251,Bodenacker,1,1,POINT (8.51082900 47.42440180)
LOKALISATION_456,728,Grüngasse,1,1,POINT (8.52496566 47.37355936)
LOKALISATION_457,83,Ankerstrasse,1,1,POINT (8.52808370 47.37635608)
LOKALISATION_458,2137,Wässerlingweg,1,1,POINT (8.51221437 47.40630197)
LOKALISATION_459,932,Huberwiesenstrasse,1,1,POINT (8.49049290 47.41383569)
LOKALISATION_460,1481,Oberleestrasse,1,1,POINT (8.48546132 47.42010109)
LOKALISATION_461,573,Frechenmätteliweg,1,1,POINT (8.48826611 47.41618650)
LOKALISATION_462,1689,Russenbrünnelistrasse,1,1,POINT (8.48953058 47.42060678)
LOKALISATION_463,198,Bergholzweg,1,1,POINT (8.49079206 47.41855762)
LOKALISATION_464,968,Im Hofgarten,1,1,POINT (8.53695774 47.39511746)
LOKALISATION_465,1590,Regensbergstrasse,1,1,POINT (8.52659053 47.41157457)
LOKALISATION_466,1174,Kügeliloostrasse,1,1,POINT (8.53087574 47.41528204)
LOKALISATION_467,1588,Reckenholzweg,1,1,POINT (8.52915863 47.42740845)
LOKALISATION_468,341,Büsiseeweg,1,1,POINT (8.50786586 47.43271064)
LOKALISATION_469,1573,Räuberweg,1,1,POINT (8.48827744 47.42004637)
LOKALISATION_470,1338,Martinsrütistrasse,1,1,POINT (8.49523190 47.41637671)
LOKALISATION_471,2223,Wunderlistrasse,1,1,POINT (8.51868374 47.39792904)
LOKALISATION_472,61,Am Hönggerberg,1,1,POINT (8.51086097 47.40109168)
LOKALISATION_473,2170,Werdinsel,1,1,POINT (8.48926748 47.39971696)
LOKALISATION_474,890,Hohenklingenallee,1,1,POINT (8.48968093 47.40228949)
LOKALISATION_475,195,Bergellerstrasse,1,1,POINT (8.49439404 47.40580208)
LOKALISATION_476,1781,Schöntalstrasse,1,1,POINT (8.52800878 47.36995713)
LOKALISATION_477,1394,Morgartenstrasse,1,1,POINT (8.52925424 47.37126456)
LOKALISATION_478,1060,Kanzleistrasse,1,1,POINT (8.52728218 47.37405361)
LOKALISATION_479,169,Bauherrenstrasse,1,1,POINT (8.50054444 47.39977305)
LOKALISATION_480,737,Gsteigstrasse,1,1,POINT (8.50396765 47.40462070)
LOKALISATION_481,234,Birkenweg,1,1,POINT (8.49351194 47.41726829)
LOKALISATION_482,1188,Kurhausstrasse,1,1,POINT (8.57843872 47.37435201)
LOKALISATION_483,293,Brünneliweg,1,1,POINT (8.50586128 47.42635202)
LOKALISATION_484,1144,Kornamtsweg,1,1,POINT (8.50884602 47.42772827)
LOKALISATION_485,1242,Lerchenberg,1,1,POINT (8.50855629 47.41257922)
LOKALISATION_486,1792,Schumacherweg,1,1,POINT (8.51354464 47.41319694)
LOKALISATION_487,1451,Neuwiesenstrasse,1,1,POINT (8.51418850 47.41576317)
LOKALISATION_488,944,Hüttenrainstrasse,1,1,POINT (8.57014771 47.40019961)
LOKALISATION_489,263,Brandholzstrasse,1,1,POINT (8.57536530 47.39275681)
LOKALISATION_490,262,Brandbachweg,1,1,POINT (8.57714758 47.39496482)
LOKALISATION_491,1599,Reinhold-Frei-Strasse,1,1,POINT (8.48562141 47.40823126)
LOKALISATION_492,2205,Winzerstrasse,1,1,POINT (8.49474730 47.40005635)
LOKALISATION_493,1983,Studackerstrasse,1,1,POINT (8.53127352 47.33857450)
LOKALISATION_494,2244,Zellerstrasse,1,1,POINT (8.53585945 47.34154335)
LOKALISATION_495,132,Bachstrasse,1,1,POINT (8.53506304 47.34521927)
LOKALISATION_496,44,Alte Kalchbühlstrasse,1,1,POINT (8.53042894 47.34029365)
LOKALISATION_497,1032,Johannastrasse,1,1,POINT (8.53602577 47.34028708)
LOKALISATION_498,2182,Wettsteinstrasse,1,1,POINT (8.53447740 47.34212426)
LOKALISATION_499,883,Hoffnungsstrasse,1,1,POINT (8.53534479 47.34112910)
LOKALISATION_500,1049,Kalchbühlweg,1,1,POINT (8.53113719 47.34052099)
LOKALISATION_501,431,Eggpromenade,1,1,POINT (8.53339935 47.33916501)
LOKALISATION_502,910,Honeggerweg,1,1,POINT (8.53307264 47.33859193)
LOKALISATION_503,1688,Rumpumpsteig,1,1,POINT (8.53357527 47.34317999)
LOKALISATION_504,111,Auf der Egg,1,1,POINT (8.53235043 47.34099204)
LOKALISATION_505,1810,Schwarzenbachweg,1,1,POINT (8.48178002 47.40593277)
LOKALISATION_506,258,Bombachstrasse,1,1,POINT (8.48621484 47.40467524)
LOKALISATION_507,2098,Vorhaldenstrasse,1,1,POINT (8.49342248 47.40108524)
LOKALISATION_508,2134,Wartstrasse,1,1,POINT (8.56308484 47.36503920)
LOKALISATION_509,1879,Sonnhaldenstrasse,1,1,POINT (8.56230360 47.36688546)
LOKALISATION_510,1262,Lilienstrasse,1,1,POINT (8.56278778 47.36647810)
LOKALISATION_511,925,Hottingerplatz,1,2,POINT (8.55482639 47.36927869)
LOKALISATION_512,343,Cäcilienstrasse,1,1,POINT (8.55295090 47.37049955)
LOKALISATION_513,1636,Ritterstrasse,1,1,POINT (8.55651446 47.37084383)
LOKALISATION_514,162,Baschligplatz,1,2,POINT (8.55647140 47.37015729)
LOKALISATION_515,1951,Steinwiesplatz,1,2,POINT (8.55223787 47.37015969)
LOKALISATION_516,926,Hottingerstrasse,1,1,POINT (8.55141244 47.37008020)
LOKALISATION_517,642,Gemeindestrasse,1,1,POINT (8.55247912 47.36879195)
LOKALISATION_518,230,Bircher-Benner-Platz,1,2,POINT (8.56400093 47.37550122)
LOKALISATION_519,1365,Merkurplatz,1,2,POINT (8.55534189 47.36719943)
LOKALISATION_520,1477,Oberer Heuelsteig,1,1,POINT (8.57286672 47.36944888)
LOKALISATION_521,1392,Moosstrasse,1,1,POINT (8.52869357 47.33928452)
LOKALISATION_522,1326,Marchwartstrasse,1,1,POINT (8.52627119 47.33887593)
LOKALISATION_523,151,Balberstrasse,1,1,POINT (8.52745559 47.33897783)
LOKALISATION_524,943,Hüttenkopfstrasse,1,1,POINT (8.57993175 47.39129851)
LOKALISATION_525,1259,Liebiseggweg,1,1,POINT (8.48107258 47.36176008)
LOKALISATION_526,1556,Probsteistrasse,1,1,POINT (8.58067853 47.39835821)
LOKALISATION_527,1098,Kieselgasse,1,1,POINT (8.55689045 47.35603080)
LOKALISATION_528,650,Geranienstrasse,1,1,POINT (8.55866178 47.35547633)
LOKALISATION_529,1072,Karlstrasse,1,1,POINT (8.55745351 47.35542973)
LOKALISATION_530,1413,Münchsteig,1,1,POINT (8.56008293 47.35623888)
LOKALISATION_531,1681,Rudolfstrasse,1,1,POINT (8.55746820 47.35706860)
LOKALISATION_532,93,Arbenzstrasse,1,1,POINT (8.55584518 47.35864352)
LOKALISATION_533,1203,Langensteinenstrasse,1,1,POINT (8.54697604 47.39432577)
LOKALISATION_534,2322,Andreaspark,1,2,POINT (8.55825075 47.41315841)
LOKALISATION_535,85,Annemarie-Schwarzenbach-Weg,0,1,POINT (8.54219385 47.41349647)
LOKALISATION_536,97,Arnold-Kübler-Strasse,0,1,POINT (8.54235387 47.41270227)
LOKALISATION_537,1456,Niklaus-Meienberg-Weg,0,1,POINT (8.54313345 47.41271994)
LOKALISATION_538,485,Erika-Mann-Strasse,1,1,POINT (8.53953307 47.41121415)
LOKALISATION_539,1364,Meret-Oppenheim-Weg,0,1,POINT (8.53916618 47.41146955)
LOKALISATION_540,1014,In der Looren,1,1,POINT (8.59727976 47.36471014)
LOKALISATION_541,268,Breitenackerstrasse,1,1,POINT (8.47282834 47.36811793)
LOKALISATION_542,1868,Simmlersteig,1,1,POINT (8.53224124 47.34322075)
LOKALISATION_543,503,Etzelsteig,1,1,POINT (8.53160947 47.34591514)
LOKALISATION_544,1099,Kilchbergsteig,1,1,POINT (8.53292688 47.34352678)
LOKALISATION_545,1606,Renggersteig,1,1,POINT (8.53268685 47.34564247)
LOKALISATION_546,484,Erdbrustweg,1,1,POINT (8.53422100 47.33951255)
LOKALISATION_547,884,Hoffnungsweg,1,1,POINT (8.53643668 47.34101757)
LOKALISATION_548,2335,Maaghof,1,2,POINT (8.51512030 47.38678604)
LOKALISATION_549,2303,Tannenrain,1,1,POINT (8.53115879 47.42423729)
LOKALISATION_550,2263,Zollikerstrasse,1,1,POINT (8.56224271 47.35279957)
LOKALISATION_551,2211,Witellikerstrasse,1,1,POINT (8.57683700 47.35127949)
LOKALISATION_552,242,Bleulerstrasse,1,1,POINT (8.56897841 47.35102176)
LOKALISATION_553,1074,Kartausstrasse,1,1,POINT (8.56653633 47.35681104)
LOKALISATION_554,113,August-Forel-Strasse,1,1,POINT (8.57206670 47.35354518)
LOKALISATION_555,422,Ebelstrasse,1,1,POINT (8.56620826 47.37277881)
LOKALISATION_556,2305,Alter Kirchenweg,1,1,POINT (8.53663394 47.33259856)
LOKALISATION_557,736,Gstalderweg,1,1,POINT (8.52195650 47.33347262)
LOKALISATION_558,712,Grenzsteig,1,1,POINT (8.54141421 47.33490292)
LOKALISATION_559,1617,Riedenhaldensteig,1,1,POINT (8.51121905 47.41736386)
LOKALISATION_560,682,Glaubtensteig,1,1,POINT (8.52114781 47.41302756)
LOKALISATION_561,1294,Luchsweg,1,1,POINT (8.58375324 47.40449660)
LOKALISATION_562,221,Billrothstrasse,1,1,POINT (8.55780020 47.36227494)
LOKALISATION_563,2048,Tuggenerweg,1,1,POINT (8.55623501 47.35764665)
LOKALISATION_564,533,Felsenstrasse,1,1,POINT (8.56078408 47.36008884)
LOKALISATION_565,142,Badstrasse,1,1,POINT (8.55938688 47.35179392)
LOKALISATION_566,430,Egglenweg,1,1,POINT (8.62106248 47.35984926)
LOKALISATION_567,713,Grenzwiesweg,1,1,POINT (8.52462650 47.32771133)
LOKALISATION_568,1762,Schluhenweg,1,1,POINT (8.52389371 47.32740054)
LOKALISATION_569,1278,Lochenweg,1,1,POINT (8.52619335 47.33161592)
LOKALISATION_570,1499,Opfikonstrasse,1,1,POINT (8.57136415 47.41433316)
LOKALISATION_571,1795,Schürgistrasse,1,1,POINT (8.57817904 47.40842064)
LOKALISATION_572,1783,Schörliweg,1,1,POINT (8.56110630 47.41119132)
LOKALISATION_573,1718,Saumstrasse,1,1,POINT (8.51197656 47.37217217)
LOKALISATION_574,828,Heinrich-Bosshardt-Strasse,1,1,POINT (8.57140935 47.40314200)
LOKALISATION_575,930,Hubenstrasse,1,1,POINT (8.56640614 47.40240436)
LOKALISATION_576,249,Bocklerstrasse,1,1,POINT (8.56878165 47.40267319)
LOKALISATION_577,2142,Wechselwiesenstrasse,1,1,POINT (8.57807207 47.40682430)
LOKALISATION_578,72,Amazonenweg,1,1,POINT (8.57717046 47.40626292)
LOKALISATION_579,123,Auzelg,1,1,POINT (8.57081933 47.41465271)
LOKALISATION_580,2149,Weibelackerweg,1,1,POINT (8.58996877 47.40212002)
LOKALISATION_581,568,Franzosenweg,1,1,POINT (8.58415765 47.39458140)
LOKALISATION_582,1782,Schörlistrasse,1,1,POINT (8.56335025 47.40614475)
LOKALISATION_583,1464,Nötzlistrasse,1,1,POINT (8.50258058 47.40478371)
LOKALISATION_584,1204,Langfachweg,1,1,POINT (8.47984989 47.40448734)
LOKALISATION_585,1999,Talchernstrasse,1,1,POINT (8.48893242 47.40284383)
LOKALISATION_586,1998,Talchernsteig,1,1,POINT (8.48794152 47.40286705)
LOKALISATION_587,1004,Imbisbühlweg,1,1,POINT (8.48835181 47.40509571)
LOKALISATION_588,1834,Segantinisteig,1,1,POINT (8.49233962 47.40665449)
LOKALISATION_589,194,Bergellersteig,1,1,POINT (8.49270375 47.40611940)
LOKALISATION_590,1071,Karl-Stauffer-Strasse,1,1,POINT (8.57189255 47.35635389)
LOKALISATION_591,479,Enzenbühlstrasse,1,1,POINT (8.58138501 47.35163584)
LOKALISATION_592,153,Balgriststrasse,1,1,POINT (8.57785713 47.35389869)
LOKALISATION_593,1595,Rehalpstrasse,1,1,POINT (8.58278077 47.35173973)
LOKALISATION_594,2534,Lupinenweg,1,1,POINT (8.47435342 47.41450146)
LOKALISATION_595,1235,Lenggfussweg,1,1,POINT (8.57577270 47.35256075)
LOKALISATION_596,188,Bellerivestrasse,1,1,POINT (8.56020859 47.35063495)
LOKALISATION_597,948,Ida-Bindschedler-Strasse,1,1,POINT (8.55991871 47.35170127)
LOKALISATION_598,1648,Röntgenstrasse,1,1,POINT (8.52685057 47.38620947)
LOKALISATION_599,1935,Stauffacherquai,1,1,POINT (8.53072811 47.37176347)
LOKALISATION_600,1196,Lagerstrasse,1,1,POINT (8.53413566 47.37697670)
LOKALISATION_601,1716,Säntisstrasse,1,1,POINT (8.55666485 47.35448333)
LOKALISATION_602,625,Gärtnerstrasse,1,1,POINT (8.55913161 47.35475257)
LOKALISATION_603,447,Eigenstrasse,1,1,POINT (8.55453839 47.35399111)
LOKALISATION_604,1145,Korneliusstrasse,1,1,POINT (8.55552345 47.35482591)
LOKALISATION_605,825,Heimatstrasse,1,1,POINT (8.55417896 47.35423029)
LOKALISATION_606,1434,Nebelbachstrasse,1,1,POINT (8.55827054 47.35288070)
LOKALISATION_607,1524,Paulstrasse,1,1,POINT (8.55776322 47.35354224)
LOKALISATION_608,1469,Nussgasse,1,1,POINT (8.55870106 47.35266912)
LOKALISATION_609,919,Horneggstrasse,1,1,POINT (8.55891727 47.35228521)
LOKALISATION_610,834,Helenastrasse,1,1,POINT (8.55600388 47.35529024)
LOKALISATION_611,1609,Resedastrasse,1,1,POINT (8.56371233 47.34976304)
LOKALISATION_612,2107,Waidfussweg,1,1,POINT (8.51807660 47.39514263)
LOKALISATION_613,41,Allmendstrasse,1,1,POINT (8.52192012 47.35696511)
LOKALISATION_614,1482,Oberwiesenstrasse,1,1,POINT (8.53098401 47.40771835)
LOKALISATION_615,816,Hegianwandweg,1,1,POINT (8.50902058 47.35600019)
LOKALISATION_616,1295,Luchswiesenstrasse,1,1,POINT (8.58480428 47.40625596)
LOKALISATION_617,1109,Klausstrasse,1,1,POINT (8.55070234 47.35906928)
LOKALISATION_618,1314,Mainaustrasse,1,1,POINT (8.55086176 47.36079666)
LOKALISATION_619,546,Florastrasse,1,1,POINT (8.55246620 47.36172829)
LOKALISATION_620,2258,Zimmergasse,1,1,POINT (8.55079946 47.36313711)
LOKALISATION_621,522,Feldeggstrasse,1,1,POINT (8.55472273 47.36278748)
LOKALISATION_622,352,Ceresstrasse,1,1,POINT (8.55707668 47.35570233)
LOKALISATION_623,1506,Ottenbergstrasse,1,1,POINT (8.51178366 47.39705112)
LOKALISATION_624,237,Bläsistrasse,1,1,POINT (8.50125654 47.40174590)
